# STN,YYYYMMDD,   RH, EV24
# 
  348,20031029,    0,    9
  348,20031030,    2,    5
  348,20031031,   59,    5
  348,20031101,   11,    4
  348,20031102,   26,    5
  348,20031103,   21,    6
  348,20031104,    0,    7
  348,20031105,    0,    9
  348,20031106,    0,    9
  348,20031107,    0,    9
  348,20031108,    0,    8
  348,20031109,    0,    7
  348,20031110,    0,    6
  348,20031111,    0,    3
  348,20031112,    5,    3
  348,20031113,    1,    8
  348,20031114,    0,    2
  348,20031115,    3,    4
  348,20031116,   42,    1
  348,20031117,   10,    3
  348,20031118,    6,    1
  348,20031119,    0,    2
  348,20031120,    2,    1
  348,20031121,    0,    3
  348,20031122,   16,    3
  348,20031123,   51,    2
  348,20031124,  122,    1
  348,20031125,    0,    5
  348,20031126,   10,    3
  348,20031127,    0,    3
  348,20031128,    1,    5
  348,20031129,   14,    3
  348,20031130,   24,    2
  348,20031201,   42,    3
  348,20031202,    0,    2
  348,20031203,    0,    2
  348,20031204,    0,    1
  348,20031205,    0,    1
  348,20031206,    5,    3
  348,20031207,    0,    4
  348,20031208,    0,    4
  348,20031209,    0,    4
  348,20031210,    0,    4
  348,20031211,   32,    1
  348,20031212,   12,    2
  348,20031213,  204,    0
  348,20031214,   73,    3
  348,20031215,   13,    3
  348,20031216,    1,    2
  348,20031217,    0,    4
  348,20031218,    0,    4
  348,20031219,    0,    2
  348,20031220,   58,    1
  348,20031221,   49,    2
  348,20031222,   13,    2
  348,20031223,   42,    0
  348,20031224,   -1,    1
  348,20031225,    0,    1
  348,20031226,    2,    1
  348,20031227,   14,    4
  348,20031228,  259,    1
  348,20031229,    2,    2
  348,20031230,    0,    2
  348,20031231,    0,    1
  348,20040101,    8,    1
  348,20040102,    6,    4
  348,20040103,    1,    3
  348,20040104,    7,    3
  348,20040105,   16,    1
  348,20040106,   24,    0
  348,20040107,   -1,    1
  348,20040108,   35,    1
  348,20040109,   14,    1
  348,20040110,    0,    3
  348,20040111,   93,    2
  348,20040112,   24,    1
  348,20040113,   94,    2
  348,20040114,  112,    1
  348,20040115,   27,    4
  348,20040116,  140,    1
  348,20040117,   44,    1
  348,20040118,    0,    6
  348,20040119,  248,    1
  348,20040120,    6,    3
  348,20040121,    0,    5
  348,20040122,   -1,    1
  348,20040123,    0,    4
  348,20040124,   25,    2
  348,20040125,    0,    6
  348,20040126,    0,    2
  348,20040127,    3,    3
  348,20040128,   85,    4
  348,20040129,   37,    3
  348,20040130,    0,    4
  348,20040131,  103,    1
  348,20040201,   85,    7
  348,20040202,  115,    2
  348,20040203,    0,    5
  348,20040204,    4,    4
  348,20040205,   74,    2
  348,20040206,   21,    1
  348,20040207,   69,    5
  348,20040208,   65,    6
  348,20040209,   27,    4
  348,20040210,   67,    3
  348,20040211,    7,    3
  348,20040212,    0,    4
  348,20040213,    0,    4
  348,20040214,    0,    4
  348,20040215,    0,    4
  348,20040216,    0,    4
  348,20040217,    0,    4
  348,20040218,    9,    6
  348,20040219,    0,    9
  348,20040220,    0,   11
  348,20040221,    0,    4
  348,20040222,    0,    6
  348,20040223,    1,    9
  348,20040224,   50,    6
  348,20040225,   20,    7
  348,20040226,   49,    7
  348,20040227,    1,    3
  348,20040228,    8,    6
  348,20040229,    0,   11
  348,20040301,    0,   12
  348,20040302,    0,   11
  348,20040303,    0,   11
  348,20040304,    0,   11
  348,20040305,   48,    7
  348,20040306,   24,    6
  348,20040307,   12,   10
  348,20040308,    0,   13
  348,20040309,    0,   12
  348,20040310,    0,    3
  348,20040311,    0,    8
  348,20040312,    5,    9
  348,20040313,    4,    6
  348,20040314,    0,   14
  348,20040315,    0,   10
  348,20040316,    0,    9
  348,20040317,    0,   20
  348,20040318,   31,    9
  348,20040319,  112,    6
  348,20040320,   57,    3
  348,20040321,   13,   15
  348,20040322,   57,   14
  348,20040323,   43,   12
  348,20040324,   -1,   11
  348,20040325,    0,   13
  348,20040326,    2,   12
  348,20040327,    0,   15
  348,20040328,    0,   19
  348,20040329,    0,   16
  348,20040330,    0,   27
  348,20040331,    0,   27
  348,20040401,    0,   21
  348,20040402,    3,   13
  348,20040403,    7,   11
  348,20040404,   27,   18
  348,20040405,   68,   16
  348,20040406,   90,   14
  348,20040407,   35,   16
  348,20040408,  106,    9
  348,20040409,    0,   10
  348,20040410,   -1,    9
  348,20040411,    0,   12
  348,20040412,    0,   26
  348,20040413,    3,   17
  348,20040414,    0,   31
  348,20040415,    0,   30
  348,20040416,    0,   33
  348,20040417,    1,   28
  348,20040418,    6,   14
  348,20040419,    2,   13
  348,20040420,    0,   30
  348,20040421,    4,   22
  348,20040422,   20,   26
  348,20040423,    0,   34
  348,20040424,    0,   14
  348,20040425,    0,   31
  348,20040426,    0,   37
  348,20040427,    1,   33
  348,20040428,  119,   23
  348,20040429,    0,   14
  348,20040430,  241,   31
  348,20040501,    0,   25
  348,20040502,    0,   15
  348,20040503,   -1,   36
  348,20040504,   24,   16
  348,20040505,    0,   26
  348,20040506,    0,   33
  348,20040507,   76,    6
  348,20040508,    1,   12
  348,20040509,    0,   31
  348,20040510,    0,   27
  348,20040511,    0,   20
  348,20040512,    0,   22
  348,20040513,    0,   15
  348,20040514,    0,   30
  348,20040515,    0,   43
  348,20040516,    0,   41
  348,20040517,    0,   41
  348,20040518,    0,   42
  348,20040519,    0,   45
  348,20040520,    0,   31
  348,20040521,   -1,   28
  348,20040522,    6,   31
  348,20040523,    8,   40
  348,20040524,    0,   40
  348,20040525,    0,   28
  348,20040526,    0,   37
  348,20040527,    0,   18
  348,20040528,    0,   46
  348,20040529,    0,   47
  348,20040530,   54,   15
  348,20040531,   13,   34
  348,20040601,    0,   45
  348,20040602,   84,    9
  348,20040603,    7,   30
  348,20040604,   44,   15
  348,20040605,    0,   21
  348,20040606,    0,   41
  348,20040607,    0,   45
  348,20040608,    0,   51
  348,20040609,    0,   42
  348,20040610,   15,   22
  348,20040611,    0,   41
  348,20040612,   19,   32
  348,20040613,    0,   29
  348,20040614,    0,   37
  348,20040615,    0,   35
  348,20040616,    0,   38
  348,20040617,    8,   20
  348,20040618,   15,   21
  348,20040619,   37,   38
  348,20040620,   29,   35
  348,20040621,   64,   25
  348,20040622,   18,   29
  348,20040623,  152,   18
  348,20040624,   37,   19
  348,20040625,   18,   17
  348,20040626,    0,   34
  348,20040627,   10,   28
  348,20040628,    0,   42
  348,20040629,    0,   37
  348,20040630,   -1,   32
  348,20040701,   -1,   31
  348,20040702,   12,   31
  348,20040703,   49,   30
  348,20040704,   36,   19
  348,20040705,   -1,   41
  348,20040706,    0,   42
  348,20040707,   75,   33
  348,20040708,   58,   29
  348,20040709,   43,   21
  348,20040710,   18,   42
  348,20040711,   19,   25
  348,20040712,   14,   18
  348,20040713,    4,   38
  348,20040714,   35,   20
  348,20040715,    1,   12
  348,20040716,    6,   19
  348,20040717,  109,   40
  348,20040718,   35,   20
  348,20040719,    0,   33
  348,20040720,   42,   23
  348,20040721,    1,   25
  348,20040722,    7,   42
  348,20040723,   38,   29
  348,20040724,    0,   40
  348,20040725,   42,   14
  348,20040726,    2,   38
  348,20040727,    0,   41
  348,20040728,    0,   36
  348,20040729,    0,   47
  348,20040730,    0,   40
  348,20040731,    0,   38
  348,20040801,    0,   37
  348,20040802,    0,   45
  348,20040803,    0,   44
  348,20040804,    0,   38
  348,20040805,   25,   33
  348,20040806,    0,   38
  348,20040807,   20,   28
  348,20040808,    0,   45
  348,20040809,    0,   43
  348,20040810,   58,   19
  348,20040811,    1,   39
  348,20040812,   13,   13
  348,20040813,  411,   11
  348,20040814,    0,   37
  348,20040815,   58,   33
  348,20040816,  188,   20
  348,20040817,   -1,   36
  348,20040818,    2,   27
  348,20040819,    0,   25
  348,20040820,   22,   23
  348,20040821,   21,   22
  348,20040822,    0,   30
  348,20040823,   20,   24
  348,20040824,  113,   19
  348,20040825,   76,   21
  348,20040826,   32,   28
  348,20040827,   75,    6
  348,20040828,    0,   32
  348,20040829,    3,   19
  348,20040830,   90,   21
  348,20040831,   19,   22
  348,20040901,    0,   22
  348,20040902,    0,   32
  348,20040903,    0,   31
  348,20040904,    0,   33
  348,20040905,    0,   29
  348,20040906,    0,   33
  348,20040907,    0,   31
  348,20040908,    0,   31
  348,20040909,    0,   33
  348,20040910,    9,   29
  348,20040911,    4,   19
  348,20040912,    1,   23
  348,20040913,   27,   10
  348,20040914,    7,   23
  348,20040915,   56,   10
  348,20040916,    0,   21
  348,20040917,    0,   24
  348,20040918,    4,   13
  348,20040919,    2,   25
  348,20040920,    4,    4
  348,20040921,    7,   14
  348,20040922,  208,    4
  348,20040923,   51,   11
  348,20040924,   49,   13
  348,20040925,   42,   11
  348,20040926,    0,   17
  348,20040927,    8,   17
  348,20040928,   75,    6
  348,20040929,   35,   16
  348,20040930,   35,    8
  348,20041001,    0,    9
  348,20041002,   -1,   17
  348,20041003,    3,   11
  348,20041004,   19,    8
  348,20041005,    0,    9
  348,20041006,   31,   16
  348,20041007,    0,   17
  348,20041008,    0,   10
  348,20041009,    0,   15
  348,20041010,    0,   16
  348,20041011,    0,   16
  348,20041012,   -1,   11
  348,20041013,   -1,   11
  348,20041014,    1,    8
  348,20041015,   37,   12
  348,20041016,    0,    5
  348,20041017,   19,    4
  348,20041018,   68,    7
  348,20041019,   -1,   14
  348,20041020,   46,    3
  348,20041021,   35,   14
  348,20041022,    0,   14
  348,20041023,   59,    3
  348,20041024,   17,    4
  348,20041025,   -1,    8
  348,20041026,    0,    7
  348,20041027,    0,   10
  348,20041028,   27,    5
  348,20041029,   91,   10
  348,20041030,    0,    9
  348,20041031,    0,    4
  348,20041101,    0,    4
  348,20041102,   33,    3
  348,20041103,   18,    4
  348,20041104,    9,    5
  348,20041105,    0,    6
  348,20041106,   16,    4
  348,20041107,    0,    7
  348,20041108,    1,    3
  348,20041109,    0,    7
  348,20041110,   35,    3
  348,20041111,    0,    4
  348,20041112,   37,    3
  348,20041113,   24,    5
  348,20041114,   -1,    6
  348,20041115,    0,    1
  348,20041116,    8,    2
  348,20041117,   65,    2
  348,20041118,  252,    1
  348,20041119,   80,    2
  348,20041120,   76,    3
  348,20041121,   22,    2
  348,20041122,    3,    3
  348,20041123,    3,    5
  348,20041124,    0,    5
  348,20041125,    0,    2
  348,20041126,   12,    1
  348,20041127,    0,    2
  348,20041128,   20,    1
  348,20041129,    0,    1
  348,20041130,    0,    2
  348,20041201,   -1,    0
  348,20041202,    0,    5
  348,20041203,    0,    3
  348,20041204,    2,    1
  348,20041205,    0,    2
  348,20041206,   -1,    2
  348,20041207,    0,    1
  348,20041208,    0,    2
  348,20041209,    0,    2
  348,20041210,    0,    1
  348,20041211,    0,    1
  348,20041212,    0,    1
  348,20041213,    0,    0
  348,20041214,    0,    1
  348,20041215,    0,    1
  348,20041216,   39,    1
  348,20041217,  113,    1
  348,20041218,   13,    2
  348,20041219,    0,    4
  348,20041220,    0,    4
  348,20041221,    0,    1
  348,20041222,   14,    0
  348,20041223,   -1,    3
  348,20041224,   86,    4
  348,20041225,   21,    3
  348,20041226,    0,    4
  348,20041227,    0,    4
  348,20041228,   71,    1
  348,20041229,   35,    4
  348,20041230,    1,    1
  348,20041231,   23,    1
  348,20050101,   21,    2
  348,20050102,   -1,    3
  348,20050103,    0,    2
  348,20050104,   12,    1
  348,20050105,   15,    2
  348,20050106,   -1,    5
  348,20050107,    0,    2
  348,20050108,    0,    4
  348,20050109,    6,    5
  348,20050110,   21,    4
  348,20050111,    5,    4
  348,20050112,    2,    4
  348,20050113,    0,    4
  348,20050114,    0,    5
  348,20050115,    0,    5
  348,20050116,    0,    5
  348,20050117,   66,    2
  348,20050118,   93,    2
  348,20050119,    2,    6
  348,20050120,  125,    2
  348,20050121,   13,    4
  348,20050122,    6,    5
  348,20050123,   29,    5
  348,20050124,   11,    6
  348,20050125,    2,    5
  348,20050126,    0,    6
  348,20050127,   17,    2
  348,20050128,    0,    2
  348,20050129,    0,    4
  348,20050130,    7,    3
  348,20050131,   48,    2
  348,20050201,    5,    4
  348,20050202,   29,    3
  348,20050203,    0,    6
  348,20050204,    0,    6
  348,20050205,    0,    7
  348,20050206,    0,    8
  348,20050207,    0,    7
  348,20050208,    0,    7
  348,20050209,    3,    6
  348,20050210,  211,    1
  348,20050211,   52,    5
  348,20050212,  227,    2
  348,20050213,   56,    5
  348,20050214,   56,    5
  348,20050215,    2,    3
  348,20050216,    0,    9
  348,20050217,    0,    4
  348,20050218,   33,    2
  348,20050219,   37,    7
  348,20050220,   21,    7
  348,20050221,    8,    6
  348,20050222,    0,    5
  348,20050223,    1,    3
  348,20050224,    2,    5
  348,20050225,   -1,    9
  348,20050226,    0,    3
  348,20050227,   -1,    9
  348,20050228,    0,   11
  348,20050301,    1,    4
  348,20050302,   25,    3
  348,20050303,   -1,    5
  348,20050304,   13,    6
  348,20050305,   -1,    7
  348,20050306,    5,   12
  348,20050307,   11,    8
  348,20050308,   14,    7
  348,20050309,    9,    7
  348,20050310,    0,    8
  348,20050311,   24,    2
  348,20050312,   23,    9
  348,20050313,    9,    9
  348,20050314,    2,    5
  348,20050315,    0,   16
  348,20050316,   11,   19
  348,20050317,    1,   13
  348,20050318,    0,    7
  348,20050319,    3,    6
  348,20050320,    0,   16
  348,20050321,    0,   23
  348,20050322,   13,   16
  348,20050323,    0,   25
  348,20050324,   38,   16
  348,20050325,    3,   11
  348,20050326,   30,   17
  348,20050327,   35,   10
  348,20050328,    3,    5
  348,20050329,    1,    9
  348,20050330,   13,   16
  348,20050331,   19,   17
  348,20050401,    0,   26
  348,20050402,    0,   29
  348,20050403,    0,   27
  348,20050404,   25,   20
  348,20050405,    0,   22
  348,20050406,   13,   12
  348,20050407,    8,   22
  348,20050408,   80,   16
  348,20050409,   46,   13
  348,20050410,   11,   15
  348,20050411,    0,   31
  348,20050412,    0,   25
  348,20050413,   77,    7
  348,20050414,   16,   14
  348,20050415,    0,   16
  348,20050416,   59,    5
  348,20050417,    0,   25
  348,20050418,    9,   16
  348,20050419,   89,    8
  348,20050420,   16,   13
  348,20050421,    0,   31
  348,20050422,    0,   33
  348,20050423,    0,   34
  348,20050424,    0,   35
  348,20050425,    0,   27
  348,20050426,   55,   13
